NO_OF_FRAMES	558
NO_OF_CAMERAS	11
NO_OF_MARKERS	34
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-30, 09:50:46.772	1691.57365920
DATA_INCLUDED	3D
MARKER_NAMES	HR	HL	C7	MS	PX	AR	AL	T7	ELR	EMR	ELL	EML	PMR	PLR	DMR	DLR	PLL	PML	DML	DLL	SIPSR	SIPSL	SIASL	SIASR	CLR	CMR	CML	CLL	MLR	MMR	FAR	MML	MLL	FAL
HR X	HR Y	HR Z	HL X	HL Y	HL Z	C7 X	C7 Y	C7 Z	MS X	MS Y	MS Z	PX X	PX Y	PX Z	AR X	AR Y	AR Z	AL X	AL Y	AL Z	T7 X	T7 Y	T7 Z	ELR X	ELR Y	ELR Z	EMR X	EMR Y	EMR Z	ELL X	ELL Y	ELL Z	EML X	EML Y	EML Z	PMR X	PMR Y	PMR Z	PLR X	PLR Y	PLR Z	DMR X	DMR Y	DMR Z	DLR X	DLR Y	DLR Z	PLL X	PLL Y	PLL Z	PML X	PML Y	PML Z	DML X	DML Y	DML Z	DLL X	DLL Y	DLL Z	SIPSR X	SIPSR Y	SIPSR Z	SIPSL X	SIPSL Y	SIPSL Z	SIASL X	SIASL Y	SIASL Z	SIASR X	SIASR Y	SIASR Z	CLR X	CLR Y	CLR Z	CMR X	CMR Y	CMR Z	CML X	CML Y	CML Z	CLL X	CLL Y	CLL Z	MLR X	MLR Y	MLR Z	MMR X	MMR Y	MMR Z	FAR X	FAR Y	FAR Z	MML X	MML Y	MML Z	MLL X	MLL Y	MLL Z	FAL X	FAL Y	FAL Z	
1104.493	510.670	2688.327	1279.957	731.187	2735.400	1057.658	884.135	2540.868	1029.916	666.318	2393.163	999.858	609.245	2183.470	768.744	855.338	2514.210	1326.041	731.908	2479.845	1101.364	1002.519	2256.329	486.268	564.525	2133.704	559.888	607.187	2013.658	1516.873	506.372	2005.847	1405.116	586.758	1925.933	854.058	400.386	2289.626	828.631	332.000	2285.980	945.337	357.180	2374.445	903.776	249.993	2323.933	1227.737	320.806	2220.159	1210.741	277.907	2179.864	1126.159	207.867	2238.210	1179.877	268.754	2307.901	1137.322	914.811	1732.785	1262.689	886.089	1760.410	1304.249	573.423	1840.267	917.691	676.397	1724.954	936.309	585.266	923.224	1144.813	533.526	884.135	1143.592	41.291	1741.079	1346.895	-49.856	1724.711	983.268	762.633	137.910	1132.933	730.687	159.522	1087.237	474.811	26.303	1063.791	-631.731	1348.204	1215.227	-620.179	1304.476	1103.184	-930.594	1428.075
1104.631	509.830	2688.331	1280.362	729.992	2735.526	1057.142	882.988	2541.166	1030.348	665.586	2392.871	1000.467	609.091	2183.048	768.714	853.637	2513.739	1326.380	731.605	2480.157	1101.331	1002.217	2256.990	485.230	563.763	2133.507	558.832	606.811	2013.433	1517.393	505.600	2007.583	1407.635	586.345	1927.252	854.339	401.340	2289.305	827.841	332.011	2285.748	945.248	357.314	2374.099	903.694	250.292	2323.532	1227.999	321.040	2220.786	1210.678	278.341	2180.540	1126.428	208.114	2238.798	1179.918	269.487	2308.866	1138.678	915.259	1732.687	1263.770	886.348	1760.509	1304.609	573.697	1841.667	918.619	677.849	1724.632	936.094	585.862	923.554	1145.036	533.942	884.254	1143.576	42.284	1751.759	1347.703	-48.794	1733.053	983.323	762.810	137.732	1132.887	730.657	159.404	1086.641	474.856	26.533	1059.957	-628.722	1358.367	1211.787	-618.216	1313.501	1099.673	-928.289	1437.162
1105.005	508.837	2688.544	1279.985	729.344	2735.925	1056.804	882.044	2541.216	1030.736	664.979	2392.607	1001.156	608.936	2182.384	768.562	852.044	2513.752	1326.063	731.694	2480.571	1101.202	1001.993	2257.699	484.377	563.037	2133.277	557.732	606.452	2013.245	1519.457	504.648	2008.502	1409.483	585.670	1928.182	854.628	402.185	2288.936	827.130	331.998	2285.413	945.075	357.612	2374.150	903.737	250.499	2323.227	1227.912	321.601	2221.454	1211.055	278.550	2181.127	1126.564	208.555	2239.396	1179.960	270.192	2309.417	1140.333	916.048	1732.612	1264.852	886.607	1760.605	1304.619	574.269	1842.459	919.335	679.231	1724.953	937.039	586.933	923.506	1145.298	534.273	884.289	1144.484	43.507	1761.445	1348.934	-47.988	1741.699	983.324	762.990	137.654	1132.894	730.674	159.280	1087.006	474.827	26.295	1056.757	-625.668	1368.844	1208.034	-615.688	1322.407	1096.370	-925.743	1446.056
1104.982	507.930	2688.403	1279.887	728.584	2736.151	1056.463	881.020	2541.156	1030.822	664.443	2392.013	1001.566	608.872	2181.710	768.400	850.428	2513.598	1326.040	731.570	2480.803	1101.120	1001.597	2258.148	483.663	562.231	2132.693	557.011	605.933	2012.936	1521.467	503.706	2009.690	1410.917	584.730	1928.816	854.885	402.864	2288.548	826.506	331.961	2284.974	944.835	357.836	2374.099	903.684	250.774	2322.807	1227.691	322.157	2221.931	1211.259	278.876	2181.636	1126.867	208.964	2239.866	1180.143	270.792	2309.989	1141.684	916.510	1732.365	1266.007	886.792	1760.699	1304.626	574.739	1843.250	920.010	680.517	1725.043	937.481	587.904	923.657	1145.681	534.581	884.438	1146.431	45.184	1771.428	1350.081	-47.084	1750.251	983.379	763.233	137.712	1132.841	730.742	159.317	1086.326	475.016	26.592	1052.353	-622.105	1378.114	1204.119	-612.817	1330.670	1092.809	-923.064	1454.065
1105.434	506.786	2688.477	1279.716	727.830	2736.432	1055.676	879.803	2541.107	1031.237	663.744	2391.537	1002.029	608.685	2181.211	768.254	848.944	2513.487	1325.894	731.484	2481.102	1101.051	1001.222	2258.732	482.788	561.416	2132.343	556.088	605.451	2012.565	1523.252	502.796	2011.028	1414.441	585.401	1929.121	855.069	403.321	2288.166	825.979	331.901	2284.429	944.201	358.067	2374.298	903.854	251.019	2322.331	1227.909	322.518	2222.418	1211.716	278.998	2182.351	1127.187	209.366	2240.471	1180.256	271.488	2310.500	1143.229	917.211	1732.180	1267.169	886.909	1760.910	1305.062	574.751	1844.162	919.738	681.639	1725.667	937.513	588.790	923.806	1145.871	534.934	884.494	1148.123	46.563	1781.421	1351.071	-46.050	1758.583	983.323	763.502	137.633	1132.761	730.713	159.219	1086.085	474.953	26.601	1050.070	-619.881	1387.208	1200.209	-609.481	1338.668	1088.883	-920.009	1461.328
1105.498	505.754	2688.456	1279.353	727.150	2736.659	1055.408	879.037	2541.020	1031.478	663.074	2390.915	1002.362	608.544	2180.353	768.156	847.441	2513.459	1326.223	730.978	2481.710	1100.979	1000.921	2259.340	482.229	560.726	2132.073	555.126	605.084	2011.954	1524.960	502.025	2011.896	1416.903	585.031	1929.419	854.256	403.329	2288.091	825.559	331.878	2283.951	943.892	358.309	2374.134	904.023	251.269	2321.785	1228.339	322.767	2222.965	1212.208	279.170	2182.981	1127.559	209.760	2240.917	1180.426	272.026	2310.917	1144.784	917.689	1732.079	1268.344	887.090	1761.117	1305.401	574.832	1844.992	922.186	683.313	1724.506	937.501	589.380	923.994	1146.177	535.196	884.659	1151.071	48.618	1790.425	1352.290	-45.030	1767.000	983.348	763.697	137.789	1132.703	730.732	159.124	1086.030	474.977	26.705	1047.045	-615.779	1396.076	1196.486	-605.965	1346.321	1084.934	-916.772	1468.282
1105.702	504.703	2688.442	1278.962	726.646	2736.828	1055.282	878.350	2541.080	1032.027	662.303	2390.346	1002.620	608.390	2179.618	768.164	845.816	2513.289	1326.182	730.832	2481.902	1100.848	1000.560	2259.772	481.745	559.923	2131.824	554.806	604.514	2011.553	1526.354	501.208	2013.255	1418.747	584.369	1930.282	847.045	400.051	2290.528	825.367	331.835	2283.195	943.777	358.566	2373.873	904.200	251.469	2321.104	1228.788	323.096	2223.417	1213.283	278.850	2183.914	1128.031	210.206	2241.488	1180.705	272.657	2311.397	1146.336	918.205	1732.093	1269.683	887.340	1761.356	1305.847	574.710	1845.886	925.674	685.988	1723.847	938.441	590.440	923.812	1146.428	535.460	884.695	1153.358	50.672	1799.983	1353.590	-43.974	1775.335	983.373	763.860	137.659	1132.667	730.741	159.157	1085.844	474.925	26.808	1044.481	-612.437	1404.959	1192.879	-602.247	1354.121	1080.823	-913.179	1474.313
1105.778	503.651	2688.352	1278.612	725.901	2736.821	1055.406	877.175	2541.233	1032.172	661.652	2389.762	1003.071	608.309	2178.580	768.169	844.116	2513.144	1326.227	730.526	2482.075	1100.930	1000.181	2260.426	481.479	559.228	2131.396	554.412	603.970	2011.156	1527.173	500.511	2015.051	1419.863	583.088	1931.565	846.521	400.124	2290.171	825.379	331.835	2282.198	943.633	358.860	2373.604	904.560	251.572	2320.502	1229.356	323.165	2223.884	1213.810	279.005	2184.495	1128.517	210.523	2241.722	1181.099	273.361	2311.680	1147.819	918.547	1731.990	1271.073	887.352	1761.911	1306.268	574.518	1846.809	926.058	686.971	1723.787	939.855	591.764	923.533	1146.680	535.626	884.791	1152.864	51.572	1810.296	1354.898	-42.699	1783.687	983.397	764.229	137.555	1132.613	730.810	159.093	1085.681	474.972	26.826	1040.769	-607.344	1413.928	1189.038	-598.072	1361.170	1076.613	-909.470	1480.192
1106.020	502.525	2688.332	1278.221	725.273	2736.923	1055.366	876.207	2541.389	1032.356	660.997	2389.276	1003.456	608.159	2177.878	768.099	842.641	2512.921	1326.349	730.137	2482.314	1100.727	999.620	2260.699	482.940	557.460	2130.827	553.927	603.523	2010.720	1528.155	499.818	2016.513	1421.783	582.454	1932.507	846.237	400.131	2289.582	826.149	332.129	2281.352	943.390	359.060	2373.288	904.621	251.872	2319.864	1230.532	322.941	2224.284	1214.538	279.172	2184.981	1128.998	210.850	2242.009	1181.481	273.899	2312.079	1149.340	918.909	1731.881	1272.148	887.224	1762.014	1306.001	574.846	1847.543	926.872	688.272	1723.699	940.044	592.432	923.729	1146.868	535.871	884.803	1156.083	54.030	1818.428	1356.140	-41.364	1791.818	983.285	764.333	137.663	1132.641	730.765	159.057	1085.619	475.025	26.832	1038.470	-603.983	1422.196	1185.324	-593.641	1368.200	1072.338	-905.328	1485.659
1106.019	501.555	2688.325	1277.864	724.484	2737.020	1055.203	875.083	2541.361	1032.350	660.352	2388.634	1003.846	607.953	2177.322	768.084	841.197	2512.832	1326.066	729.934	2482.797	1100.772	999.228	2261.340	482.667	556.962	2130.252	553.730	603.035	2010.254	1529.535	499.265	2017.677	1424.277	582.677	1933.344	846.180	400.175	2289.105	826.683	332.426	2280.535	943.270	358.948	2372.235	904.968	252.083	2319.068	1231.008	323.106	2224.578	1215.141	279.348	2185.388	1129.685	211.174	2242.110	1181.805	274.463	2312.259	1150.947	919.392	1731.899	1273.222	887.132	1762.241	1306.001	574.910	1848.387	927.443	689.703	1723.482	940.867	593.579	923.670	1147.162	535.952	884.847	1157.574	55.882	1827.399	1357.485	-40.026	1799.826	983.480	764.645	137.537	1132.454	730.893	158.897	1085.465	475.038	26.877	1034.634	-598.348	1429.134	1181.782	-589.022	1374.710	1067.935	-901.108	1490.674
1105.846	500.692	2687.613	1277.899	723.623	2737.210	1053.639	872.895	2541.357	1032.802	659.614	2388.229	1004.198	607.731	2176.783	768.117	839.812	2512.645	1326.122	729.638	2483.109	1100.553	998.555	2261.823	482.539	556.362	2129.699	553.557	602.564	2009.744	1531.174	498.434	2018.486	1426.411	582.098	1933.702	845.904	400.161	2288.269	827.300	332.690	2280.140	942.051	358.431	2371.086	905.334	252.213	2318.243	1231.440	323.386	2224.769	1215.971	279.314	2185.749	1130.232	211.383	2242.290	1182.124	275.058	2312.451	1152.305	919.761	1731.939	1274.496	887.061	1762.547	1305.935	574.918	1849.087	927.928	690.968	1723.424	941.433	594.587	924.129	1147.342	536.074	884.899	1159.502	57.977	1836.214	1358.828	-38.699	1807.783	983.343	764.871	137.417	1132.365	730.889	158.837	1085.266	475.112	26.859	1031.803	-593.763	1436.092	1178.338	-584.184	1381.132	1063.220	-896.582	1495.103
1105.873	499.642	2687.686	1277.708	722.650	2737.229	1053.650	872.256	2541.279	1033.198	658.868	2387.788	1004.596	607.479	2176.221	768.155	838.393	2512.475	1326.288	729.498	2483.686	1100.501	998.034	2262.344	482.281	555.806	2128.995	553.388	602.312	2009.012	1532.989	497.739	2019.184	1428.420	581.434	1934.653	845.661	399.725	2286.514	827.604	332.748	2279.716	941.568	358.414	2370.293	905.463	252.359	2316.923	1232.123	323.457	2225.285	1216.629	279.355	2186.301	1130.967	211.410	2242.173	1182.520	275.486	2312.556	1153.533	920.034	1731.899	1275.706	887.317	1762.620	1305.876	574.920	1849.805	928.318	692.142	1723.251	941.870	595.555	924.153	1147.593	536.160	884.863	1160.453	59.672	1844.957	1360.296	-37.177	1815.510	983.255	765.022	137.473	1132.333	730.926	158.791	1085.044	475.067	27.099	1029.287	-588.365	1444.098	1174.221	-578.621	1387.041	1058.879	-891.751	1499.355
1105.944	498.608	2687.522	1277.590	721.610	2737.117	1053.630	871.220	2541.260	1033.626	658.058	2387.105	1005.018	607.152	2175.628	768.089	837.016	2512.192	1326.322	729.093	2483.734	1100.407	997.590	2262.653	482.289	555.292	2128.169	553.576	601.899	2008.229	1534.758	496.876	2020.088	1430.438	580.871	1934.964	851.234	402.361	2282.758	828.376	333.059	2278.999	943.606	359.733	2369.371	905.709	252.441	2316.050	1232.781	323.600	2225.495	1217.426	279.314	2186.507	1131.551	211.745	2242.341	1182.953	276.040	2312.635	1155.022	920.436	1732.127	1276.825	887.174	1762.944	1305.553	575.001	1850.547	929.146	693.430	1723.209	943.140	596.635	924.126	1147.663	536.319	884.775	1162.643	62.102	1853.381	1361.744	-35.819	1822.989	983.065	765.230	137.599	1132.243	730.962	158.712	1084.950	475.186	27.082	1024.447	-581.722	1449.821	1170.718	-573.435	1392.890	1053.973	-886.435	1502.879
1105.989	497.446	2687.311	1277.276	720.829	2737.060	1054.454	870.831	2541.660	1034.093	657.244	2386.757	1005.239	606.950	2174.884	767.947	835.620	2511.732	1325.724	728.844	2483.157	1100.440	997.018	2263.009	482.042	554.617	2127.129	553.869	601.389	2007.497	1536.484	496.011	2021.318	1432.112	580.308	1935.284	851.194	402.022	2281.856	829.793	333.494	2278.037	943.447	360.104	2368.584	906.058	252.533	2315.087	1233.874	323.315	2225.832	1218.109	279.437	2186.595	1132.220	211.895	2242.313	1183.525	276.437	2312.493	1157.374	922.012	1732.021	1277.541	886.639	1762.465	1306.317	574.236	1851.447	929.929	694.556	1723.056	943.915	597.466	923.965	1147.946	536.375	884.663	1165.661	64.842	1861.040	1363.206	-34.336	1830.424	982.653	765.512	137.672	1132.215	730.930	158.723	1084.793	475.128	27.187	1023.201	-576.954	1456.974	1166.813	-567.412	1398.307	1048.901	-881.257	1506.487
1106.172	496.260	2687.023	1276.597	720.265	2737.096	1053.993	869.830	2541.329	1034.534	656.301	2386.355	1005.650	606.571	2174.302	767.854	834.153	2511.382	1325.811	728.223	2483.209	1100.607	996.530	2263.290	482.263	553.986	2126.343	553.810	601.196	2006.866	1538.586	495.325	2021.850	1433.967	579.821	1935.787	851.811	402.233	2281.060	831.026	333.976	2276.977	943.595	360.198	2367.711	906.435	252.660	2314.102	1234.198	323.584	2225.666	1218.758	279.517	2186.604	1132.874	212.077	2242.226	1183.976	276.963	2312.358	1158.780	922.085	1731.955	1278.891	886.539	1763.001	1306.750	573.602	1852.603	930.665	695.690	1722.888	945.253	598.747	923.982	1148.076	536.486	884.590	1167.802	67.112	1868.778	1364.908	-32.725	1837.562	982.443	765.843	137.736	1132.076	731.004	158.614	1084.468	475.250	27.201	1018.280	-569.467	1462.335	1163.412	-561.667	1403.726	1044.630	-875.420	1509.559
1106.389	495.089	2686.882	1277.213	718.894	2736.823	1052.626	867.686	2541.006	1034.817	655.448	2385.858	1005.917	606.254	2173.838	767.783	832.819	2510.951	1326.738	727.395	2483.896	1100.609	996.105	2263.609	482.398	553.330	2125.503	554.021	600.892	2006.049	1539.346	494.973	2022.974	1435.669	579.354	1936.160	853.242	402.684	2280.096	829.419	332.732	2275.410	943.324	359.817	2366.537	907.076	252.608	2313.016	1234.912	323.616	2225.672	1219.167	279.793	2186.583	1133.587	212.162	2242.021	1184.550	277.234	2312.198	1160.342	922.260	1731.854	1280.129	886.471	1763.343	1306.736	573.331	1853.051	931.496	696.970	1722.711	945.141	599.382	924.377	1148.344	536.507	884.602	1170.743	69.888	1876.004	1366.274	-31.005	1844.715	982.568	766.120	137.676	1132.005	730.981	158.579	1084.372	475.278	27.302	1017.238	-564.724	1468.943	1159.586	-555.454	1408.474	1039.458	-869.694	1512.377
1106.624	493.938	2686.867	1276.949	718.087	2736.778	1052.615	866.697	2540.926	1034.993	654.638	2385.520	1006.143	606.031	2173.019	767.770	831.560	2510.688	1326.727	726.839	2483.775	1100.808	995.541	2263.996	482.817	552.633	2124.658	554.231	600.702	2005.163	1540.788	494.362	2023.229	1437.187	578.792	1936.404	855.820	403.654	2278.517	830.230	332.913	2273.853	943.617	359.776	2365.544	907.603	252.532	2312.018	1235.251	323.900	2225.435	1220.110	279.614	2186.507	1134.241	212.316	2241.647	1184.999	277.527	2311.831	1161.799	922.466	1731.859	1281.482	885.674	1764.150	1306.413	573.402	1853.489	932.400	698.109	1722.339	946.241	600.210	924.228	1148.591	536.477	884.511	1171.691	71.796	1884.104	1367.796	-29.277	1851.488	982.422	766.208	137.694	1131.834	731.120	158.593	1084.693	475.216	27.169	1012.704	-556.660	1473.928	1156.303	-549.115	1413.236	1034.322	-863.627	1514.765
1106.792	492.820	2686.704	1276.720	717.253	2736.626	1052.815	865.985	2540.979	1035.025	653.805	2384.914	1006.399	605.649	2172.539	767.884	830.094	2510.269	1326.936	726.302	2484.190	1100.766	994.902	2264.370	483.052	552.258	2123.763	554.501	600.540	2004.023	1541.365	494.138	2024.487	1439.149	578.299	1936.818	856.987	403.963	2277.528	828.713	331.988	2273.255	943.455	358.560	2363.938	908.128	252.628	2310.927	1234.138	325.299	2224.906	1220.243	280.039	2185.895	1135.025	212.340	2241.085	1185.513	277.964	2311.591	1163.216	922.552	1731.881	1282.602	885.903	1764.688	1306.239	573.300	1853.734	933.352	699.128	1721.945	946.850	600.886	924.230	1148.817	536.422	884.431	1171.771	73.595	1891.464	1369.362	-27.435	1857.943	982.435	766.535	137.647	1131.834	731.112	158.558	1083.950	475.292	27.556	1009.650	-550.032	1478.052	1152.396	-542.397	1417.766	1029.777	-856.969	1516.871
1106.821	491.784	2686.891	1276.473	716.427	2736.295	1052.120	864.475	2540.519	1035.021	653.055	2384.296	1006.646	605.283	2171.894	767.809	828.922	2510.053	1326.882	725.618	2484.054	1100.997	994.390	2264.653	483.682	551.709	2122.717	554.634	600.555	2002.796	1544.595	493.061	2025.747	1440.925	577.801	1937.213	857.289	403.977	2276.710	828.804	331.636	2272.396	944.603	358.974	2362.981	908.879	252.564	2309.924	1234.790	325.259	2224.702	1220.692	280.245	2185.451	1135.884	212.277	2240.624	1186.015	278.167	2311.117	1164.699	922.624	1731.955	1284.181	885.198	1765.329	1306.022	573.187	1854.061	934.236	700.081	1721.532	947.032	601.087	924.479	1149.027	536.430	884.366	1173.459	76.261	1898.448	1371.128	-25.791	1864.702	982.246	766.548	137.490	1131.672	731.191	158.458	1083.856	475.518	27.450	1006.990	-543.093	1484.735	1148.927	-535.649	1421.628	1024.019	-850.314	1518.845
1106.773	490.756	2686.663	1276.528	715.410	2736.009	1051.858	863.188	2540.278	1035.334	652.208	2383.622	1006.811	604.934	2171.212	767.666	827.644	2509.839	1327.343	724.738	2484.235	1101.023	993.743	2264.964	484.190	551.304	2121.606	555.136	600.277	2002.208	1546.054	492.630	2026.610	1442.705	577.400	1937.446	858.272	404.050	2275.721	827.652	330.897	2271.897	945.659	359.472	2362.189	909.521	252.462	2309.021	1234.937	325.489	2224.058	1221.333	280.189	2185.128	1136.537	212.286	2240.074	1186.664	278.083	2310.378	1166.027	922.663	1732.136	1285.119	885.382	1765.895	1304.536	574.204	1854.224	934.883	700.868	1721.334	946.883	601.352	924.720	1151.093	534.540	884.953	1175.259	78.657	1905.341	1372.700	-23.913	1870.848	982.335	766.840	137.620	1131.644	731.188	158.412	1083.738	475.522	27.603	1004.390	-536.189	1488.406	1145.438	-528.728	1425.682	1018.546	-843.478	1520.448
1106.667	489.780	2686.445	1276.480	714.399	2736.017	1051.823	862.111	2539.832	1035.350	651.488	2383.239	1006.693	604.407	2170.039	767.798	826.402	2509.422	1327.256	724.045	2483.990	1101.246	993.313	2265.241	484.605	550.898	2120.329	555.743	600.151	2000.983	1547.345	492.045	2027.602	1444.566	576.938	1937.916	856.876	402.811	2274.261	831.294	332.147	2270.142	945.193	358.641	2360.573	910.229	252.372	2307.907	1235.561	325.402	2223.689	1221.745	280.366	2184.352	1137.333	212.167	2239.467	1187.245	278.203	2309.866	1167.609	922.681	1732.386	1286.715	884.725	1766.704	1306.035	572.777	1854.874	935.826	701.832	1720.882	947.262	601.612	924.836	1151.410	534.431	884.886	1178.749	82.124	1911.431	1374.268	-21.960	1876.788	982.372	767.062	137.493	1131.596	731.145	158.426	1083.223	475.400	27.975	1000.944	-528.377	1492.283	1142.092	-521.655	1429.422	1013.249	-836.393	1521.788
1106.754	488.768	2686.242	1276.193	713.426	2735.853	1051.639	861.036	2539.709	1035.330	650.683	2382.503	1006.939	603.834	2169.472	767.687	825.337	2509.329	1327.453	723.222	2483.966	1101.326	992.629	2265.600	485.064	550.423	2118.902	556.513	599.908	1999.947	1548.866	491.550	2028.133	1446.325	576.811	1938.306	855.591	401.634	2273.004	833.307	332.724	2268.863	946.870	359.586	2359.910	910.445	252.303	2306.297	1236.320	325.188	2223.246	1222.260	280.403	2184.045	1138.005	211.964	2238.794	1187.876	278.113	2309.069	1169.085	922.781	1732.500	1288.063	884.601	1767.082	1305.977	572.693	1855.198	936.763	702.790	1720.405	947.930	602.027	924.941	1151.715	534.319	884.760	1179.204	83.889	1918.273	1375.731	-20.042	1882.405	982.142	767.103	137.731	1131.489	731.227	158.421	1083.255	475.345	28.160	997.006	-520.008	1495.902	1138.771	-514.483	1432.649	1008.055	-829.057	1522.933
1107.105	487.498	2686.127	1276.193	712.392	2735.693	1051.445	859.866	2539.653	1035.271	649.859	2381.879	1007.170	603.369	2168.933	767.927	823.892	2508.888	1327.615	722.511	2484.056	1101.579	992.005	2265.830	485.922	549.901	2117.754	557.220	599.666	1998.985	1550.180	491.287	2028.670	1447.964	576.645	1938.687	854.423	399.242	2273.008	836.397	333.653	2267.400	947.404	359.340	2358.703	907.920	252.248	2307.689	1236.940	325.068	2222.714	1222.850	280.370	2183.074	1138.794	211.624	2237.537	1188.463	278.034	2308.331	1170.434	922.772	1732.949	1289.223	884.415	1767.368	1305.901	572.636	1855.517	937.466	703.506	1720.117	947.425	601.934	925.148	1151.946	534.224	884.594	1181.988	86.607	1924.575	1377.424	-18.131	1888.251	982.249	767.357	137.737	1131.378	731.267	158.297	1083.396	475.413	27.891	994.477	-512.584	1499.082	1135.293	-507.025	1435.711	1002.648	-821.432	1523.582
1107.243	486.424	2685.813	1275.987	711.458	2735.517	1051.418	858.836	2539.825	1035.556	649.049	2381.448	1007.441	602.807	2168.526	767.851	822.751	2508.867	1328.076	721.362	2483.722	1101.575	991.254	2266.304	486.581	549.530	2116.590	557.994	599.568	1997.919	1551.551	490.871	2029.065	1449.654	576.495	1938.944	859.669	402.633	2270.072	837.901	333.806	2266.006	947.770	358.857	2357.539	908.279	252.061	2306.385	1237.619	324.734	2222.210	1223.472	280.182	2182.537	1139.521	211.640	2236.980	1189.145	277.822	2307.479	1171.852	922.822	1733.217	1290.358	884.295	1767.773	1305.955	572.567	1855.874	938.312	704.308	1719.816	948.395	602.380	925.050	1152.294	534.115	884.513	1180.041	87.963	1931.265	1379.001	-16.304	1893.253	982.131	767.447	137.677	1131.294	731.345	158.279	1082.776	475.481	28.273	991.578	-504.427	1502.385	1131.929	-499.518	1438.669	997.085	-813.788	1523.772
